rainfall,temperature,humidity,soil_moisture,wind_speed,atmospheric_pressure,previous_disaster,disaster_type,target,seismic_activity
40.483478395210575,20.6781255989509,56.774754289333316,32.33068822190021,16.694988583802957,994.1658710469261,1.0,Flood,0,
14.19499409914418,20.605442156129357,72.66470582001399,31.566018685828446,8.961586021405076,1012.6859871301076,0.0,Flood,0,
26.04712119339079,29.967426927108747,68.57994475788018,32.208084127238564,33.99199618571939,1020.4761988635787,0.0,Flood,0,
76.26786748920759,38.37630436312632,77.32422724408485,37.3411121484007,8.269110831766454,1006.6325293486839,0.0,Flood,0,
82.7658612471625,26.52525160853986,36.72183634780739,38.95384794441691,12.997211577314557,1002.1658954085925,1.0,Flood,0,
40.689883469607366,34.58697032817163,68.62249036991798,38.695425538035906,17.090667049654364,1021.0969340162035,0.0,Flood,0,
,24.552229152211982,67.02043601285631,,3.411443166124397,994.056768297141,0.0,Earthquake,0,0.558540085067652
,9.551240532789105,58.873582957944926,,14.36540486847518,993.8689353640181,0.0,Earthquake,0,0.3765851178018107
,26.368954273616566,43.811727666229494,,11.929404066368008,1036.7155315462385,,Earthquake,0,1.1542987684381052
158.694645010677,23.303323030906228,77.85039213144704,64.93277472296916,35.963932227432,1017.3072785534666,0.0,Flood,0,
66.26574370848545,32.16764480804462,85.36466306477803,43.26362079006845,18.445957097902046,1017.3690136530855,0.0,Flood,0,
19.516506858898584,30.931820093775467,78.06168542082898,20.42525227847844,30.655184899227205,1000.0028665589714,0.0,Flood,0,
,13.345792638379153,65.27115744769789,,7.157097844856675,1001.9122937750012,1.0,Earthquake,1,2.563044581361431
,27.124451266025627,47.71545685220126,,34.85367486655446,994.5172838735863,0.0,Earthquake,1,7.737715891131292
36.6066417548047,17.00597021689959,66.7670594620808,28.816416383361723,14.466586075067788,1010.251963879603,0.0,Flood,0,
,31.01709896732639,17.585388563825436,,30.872504845508985,1003.139007159324,1.0,Earthquake,1,2.5908000062485934
74.46284131306595,28.682676655413687,32.83583137918477,44.452386786864544,21.600892890049426,995.5348176026722,0.0,Flood,0,
73.6870465838048,30.18161834837016,70.96751773921169,43.779897363708436,21.07950035446392,998.7140698474832,0.0,Flood,0,
103.28796632066948,20.035031332341653,75.44278090627444,,5.0809316438851315,1000.77828250541,1.0,Flood,0,
72.85608856333602,,45.958553733574995,31.015617951290103,31.474931799895515,1000.1893225010162,0.0,Flood,0,
,39.9655069482601,73.79450314087144,,38.760286788135744,994.8488879116247,0.0,Earthquake,0,1.5168975918618959
,26.421293999810306,43.516637468489414,,14.339500887507102,1014.900149073707,0.0,Earthquake,0,0.18505052572151867
26.772204127176654,33.42947782915789,72.87415505259813,29.65987395670365,22.358223590017534,1010.7656446521675,1.0,Flood,0,
,31.660562350643445,59.34690236622166,,46.63754133520867,970.1626701989696,0.0,Earthquake,0,1.5670302539222272
133.99804286248417,30.373491164399763,69.28458849836525,65.29903060196409,70.48162895286303,1005.128020323157,0.0,Flood,0,
95.79060966352588,35.64234213206266,45.67506345485544,59.129630938617936,54.857772832971,990.782532565387,0.0,Flood,0,
184.67993359312214,31.2616143920671,68.98415785284166,,14.574221775957833,999.4062968634834,1.0,Flood,1,
,34.13737162548709,39.89539948886457,,27.215947167540836,994.7857052353827,0.0,Earthquake,0,1.6130325773564016
31.255909323194196,23.057044464245415,69.66609781965063,35.53886417340216,25.37719734894825,1018.8737466716598,0.0,Flood,0,
188.14886033093467,36.51107472317619,85.5076203179197,69.81061996139154,7.02791710645495,997.034399826192,0.0,Flood,1,
133.01974636783547,31.541782236496765,97.91921783440044,56.19239633555284,50.56896525807931,1007.9298272022845,0.0,Flood,0,
150.16314850235008,36.16715766150548,72.96910856878117,58.96059660452262,15.416563070710232,1006.234911906608,1.0,Flood,0,
,36.69742412928784,74.0434322003543,,5.321760858137496,1006.2163630641733,1.0,Earthquake,0,0.5504259250928341
90.99923668923692,25.32382394219716,71.28546935752391,35.02879152478854,36.334539013198096,1011.4039688426204,0.0,Flood,0,
,36.09324342278247,62.06459248557916,,10.793355856041579,1035.8998567640529,0.0,Earthquake,0,1.7818845234918426
14.429870532251865,27.39126245808358,71.98263514400774,30.76377911616231,38.73798001393814,1008.2864224600622,0.0,Flood,0,
,38.11526435778939,18.547428651246236,,29.379573692539136,1004.5799984882011,0.0,Earthquake,0,0.7936103606135031
47.20790001396234,30.819545600261797,74.47536861521591,38.5085897698181,16.00849813429978,1002.7038188261741,0.0,Flood,0,
38.591351560900925,,83.59395116741739,31.376921637544346,22.356085498719718,1001.9179575296671,1.0,Flood,0,
136.13012725468172,31.50586371155449,57.21630531451272,49.67456615624572,48.436534688972216,1000.9744679858222,1.0,Flood,0,
,26.743499904777856,62.07615681819616,,14.96110192784207,1014.6512811331676,0.0,Earthquake,0,2.3693022568853936
105.44427646752207,30.539956634562717,81.4650568209399,48.96071252693667,20.707634675397962,1001.521426890234,0.0,Flood,0,
8.038990038355937,33.199523436980385,76.38079781211786,29.878391492686127,28.010290456702716,1006.3103605027628,0.0,Flood,0,
57.29865985801328,33.04908544671317,79.3817796517821,42.17472161605028,31.06802187638609,1007.257968310305,1.0,Flood,0,
,25.548697708923527,28.581824853260084,,16.92087089400067,1026.545574509833,0.0,Earthquake,0,1.3658194181454446
,28.719072221899506,47.8360905171426,,28.54545101167941,995.3136620639528,0.0,Earthquake,0,0.679867779061155
,14.267853803813692,61.4033433975431,,23.069437694828462,993.6532446019967,1.0,Earthquake,1,6.951867425261545
109.90140626000776,26.615933500555396,87.98611342774578,53.89457115254545,38.51740273674268,1009.6597054710472,0.0,Flood,0,
283.0454668420437,38.066936237633115,95.48148011402324,95.30570513434897,24.79014871728337,,0.0,Flood,1,
61.30393340815335,29.942893022654822,,46.550277234109615,10.114987335748719,1007.6592295433314,0.0,Flood,0,
37.9776733005871,21.264368552351517,,19.79306237096687,25.311614076606965,1005.6391996292788,1.0,Flood,0,
,21.78261601416417,69.55430663539414,,13.343346421613976,992.8921617942652,0.0,Earthquake,0,3.326879105108787
50.530353219593586,25.268777758737585,74.18798904603264,43.06828220645819,74.64917458684248,1007.7981276904558,1.0,Flood,0,
179.11196221079894,25.489728878236946,75.29841532411513,68.85725340634804,19.344337082909533,996.9175623381346,0.0,Flood,0,
61.872844548292896,38.383739917804206,88.02119906831427,40.902700069061886,21.04680286564082,,0.0,Flood,0,
91.93827660219911,30.223013341100703,70.62120307541093,35.09199570181735,20.34109305235994,1018.1145485719686,1.0,Flood,0,
34.0668740409914,25.783588744042447,81.62207361244725,31.391793294379298,6.474871835602808,,1.0,Flood,0,
69.3692592434025,34.64097070924529,68.32053797968217,36.507511027649805,14.603670191495427,992.3347550614906,0.0,Flood,0,
53.87076549205208,22.149434869703203,51.67535268184519,34.84028766860404,48.46741235233837,1008.3539454351217,0.0,Flood,0,
,35.48811492045525,24.28713917442638,,39.62697417048159,1029.4541546044481,0.0,Earthquake,0,1.967380430688967
,32.91879282720315,85.56388025694477,,14.610021512232436,968.2147642510857,0.0,Earthquake,0,0.5807633994520625
12.351514448616816,30.693779962231847,90.0007561454939,32.4637649042103,34.70308961266055,1018.0254125289291,0.0,Flood,0,
51.71882010274406,27.149076887375358,59.65422502599608,31.567785747360364,11.251499347206137,1011.0271964928121,0.0,Flood,0,
,36.60388780471852,17.138498202887767,,15.494900381055858,1018.7312030886715,0.0,Earthquake,1,7.798252736971013
71.39895171431631,38.03046444079561,79.62325709865998,40.88493914819347,19.146889997665948,1007.3295026760812,0.0,Flood,0,
183.96503170089426,26.86757950575084,62.96305595720194,69.03236579600475,7.070861781960401,990.4533064951731,0.0,Flood,1,
170.26040082442307,34.44876377041373,88.22277140176128,60.846123285261385,40.057483177387375,1004.762503357636,0.0,Flood,0,
,35.38765040527631,87.52317038545097,100.0,16.677525615011042,986.2011329103469,1.0,Flood,1,
,33.04431847632372,64.88580695385004,,14.607822261220225,1017.5433065325418,1.0,Earthquake,1,3.000228819962965
81.26662366457654,24.654636306700418,45.01991031326302,43.45171894410623,24.724672767711223,1023.2496244250281,1.0,Flood,0,
229.3981758269305,25.560442959271487,56.36966338093885,77.99828902911794,35.48270607404736,989.5329441428644,0.0,Flood,1,
214.95947930536926,24.559248274111383,67.79905040947708,73.10638521796491,48.51393366279644,995.6205133039615,0.0,Flood,1,
94.76654505557231,28.66770452391141,81.94779389220813,,31.878726805341124,1004.1994851332125,0.0,Flood,0,
,40.094281049559015,31.463347101598664,,12.650022856813713,1022.8991627800236,0.0,Earthquake,0,1.0677980063834027
90.66845263098324,26.51218248320004,94.21372889705292,44.66379266813424,24.257227098866966,1008.7970280807464,,Flood,0,
53.12736466305499,31.175859008409848,74.48339974767728,40.83225430451978,59.01250315462091,1008.0997711132007,1.0,Flood,0,
49.55169253865875,20.217090506701247,71.53084632180806,32.456177764523886,55.95300824330797,1020.7555888826115,0.0,Flood,0,
71.30460717006923,25.212541074960832,75.30770226414928,51.70433439339467,27.954704881328347,1006.4296205831826,0.0,Flood,0,
,39.800280685935974,84.07807494184075,,31.006574454730014,995.7821372961714,0.0,Earthquake,0,0.7076537234097778
,20.696192227403664,38.049780511182966,,9.392092705254848,1030.5613770445314,0.0,Earthquake,0,2.4769545913081736
213.27618830506313,27.164391431067944,31.30328034180529,72.52113935438476,56.26715804062944,988.442666938042,1.0,Flood,1,
47.78659644161121,33.45655060297135,92.26126900090038,29.333388355523915,,1010.7293509718708,1.0,Flood,0,
208.50869712110529,38.825011724505416,,71.81380075812443,17.583970098981684,985.2313579641225,0.0,Flood,1,
,23.824036828018862,43.58548119976143,,28.768767313178202,1007.7814991563138,1.0,Earthquake,1,3.7273431782858313
59.10595762745056,13.757286896849623,61.840262070277674,38.01308772352599,15.49778478379555,1003.1854334539099,0.0,Flood,0,
,18.528055066648704,19.715069826542656,,28.613544118911257,1012.029262321535,0.0,Earthquake,0,0.746850237125708
19.939595527837405,36.14198311564269,49.02236056363813,28.456423348968233,62.159987449725385,1022.5978462906261,0.0,Flood,0,
,31.105826549626947,38.8524298666826,,37.063173725967545,1003.2894177618252,0.0,Earthquake,0,2.732647225578234
,30.309955984943898,41.09143779463109,,4.369707992923119,1009.4875915141952,0.0,Earthquake,0,0.6084491569082966
45.98820035175696,35.827620146171704,86.03186636618193,39.01840962746725,15.14993303448086,997.5044889028017,0.0,Flood,0,
56.792059534307235,24.753612274669965,65.41925741568015,28.934773563770896,12.220533642598987,1010.2561945548176,0.0,Flood,0,
,20.35933586338163,69.61239296407132,,14.020396116820299,1033.0044161734036,0.0,Earthquake,1,5.6793123972652735
121.99789441444945,31.241402169219295,89.45418375164924,47.80107673181277,14.317603854029818,1007.0218087317236,1.0,Flood,0,
,30.314554082754015,30.314966012544627,,3.134919049679021,1034.6655185223287,0.0,Earthquake,0,0.1456334869486214
459.64218285492905,27.307720080081133,64.63752174400717,100.0,33.94794838661109,,0.0,Flood,1,
98.5511372333214,24.216024557152696,41.87426110360233,42.833810618189084,29.47787763703158,998.2500238379574,0.0,Flood,0,
71.18689148623315,26.93278564534896,80.87405140032511,40.62648676341075,41.942688672805,1004.1300688698607,1.0,Flood,0,
63.784879880558194,32.99005054929826,61.72065608686672,42.88441610814437,5.429724467270019,1007.2426441467484,1.0,Flood,0,
86.65605425780275,29.303368829119535,66.7287895371036,48.75938210773156,33.82280349288194,1001.5137224146512,0.0,Flood,0,
51.38738852146159,27.647506109704544,94.24255126952326,33.68709517290995,41.579293882210244,1010.1599073517754,1.0,Flood,0,
160.32664666003387,21.165606507922895,49.79551382556065,65.80864957378914,10.273213870889483,991.0716797630607,1.0,Flood,0,
99.09390260518319,31.611906789138857,42.223774225808185,48.373796074236246,8.233327000330569,,0.0,Flood,0,
,36.92111276520184,51.73132729699928,,27.08069143025103,1022.3092794642397,0.0,Earthquake,0,0.7961867710669261
26.373753309452333,26.3982634590284,85.98122444003292,29.03279765659075,33.465689398075135,1006.357589037647,0.0,Flood,0,
,25.424123203476967,,,32.93497963237,1018.3793866177054,0.0,Earthquake,0,1.3417853712291652
36.771764970339525,37.570156769333934,74.89122125751894,25.384333535896257,39.203421408837784,1009.7846345714992,,Flood,0,
58.55677673764954,28.611487515161418,88.70888639270748,33.87266478724628,19.968586484990713,1003.8832045322637,0.0,Flood,0,
,27.006385217520137,67.90333718747,,18.23978158556755,1016.498156223771,1.0,Earthquake,1,5.79730530673507
360.98646560167793,31.20421430633505,80.45383184996273,100.0,31.018370890154422,982.0077242219593,0.0,Flood,1,
45.82990334793743,38.72574563886694,73.75791283380833,40.176184786460716,2.094773065631124,1007.8657538917604,0.0,Flood,0,
60.82212307363506,26.14692833956947,95.45123320283491,43.145404988222815,9.474921641864665,1006.8659759311665,0.0,Flood,0,
,32.81939558397455,82.82559323225479,23.82654663444358,12.172098926723338,1011.052636915907,0.0,Flood,0,
51.95586097157072,30.70731364102394,80.73173130653032,37.10698425799552,26.67266992150078,1001.6350393884442,0.0,Flood,0,
78.0923065237538,34.13834496236646,66.56322929207482,46.50378331559474,16.247109672065697,1003.2839243821622,0.0,Flood,0,
38.4306088678274,28.384109455301278,73.15375249525916,25.8820145773578,44.80962087698509,1016.8849377207716,0.0,Flood,0,
103.11687998413686,18.9900978120999,,51.209232421310915,102.44379502846479,1005.3310422876935,1.0,Flood,0,
97.31655758260553,28.442034431459238,84.88729741421322,44.57582394262196,5.768837964724436,1005.6806562926613,0.0,Flood,0,
75.09073127117335,19.301431106109504,55.322623243367374,38.28574447076356,7.952227405481318,1007.5048119791234,0.0,Flood,0,
163.83448687058,24.97192230131568,74.55902985395682,64.2645454795323,26.94266875832316,992.7261900410743,0.0,Flood,0,
9.246954441718644,31.6381477181849,51.676425010258576,31.376414571437095,26.09747946581457,1008.4207113697139,0.0,Flood,0,
73.63453784931073,29.71362673188852,61.3929266646287,38.518787108239195,28.16788439272633,1012.1563331980173,0.0,Flood,0,
,20.73153073501349,61.098128444096034,,41.17361634085369,1012.8771828144094,1.0,Earthquake,1,10.0
110.78630533036316,33.9351515278019,80.30854144611514,51.2322221916522,40.95813584197044,1001.5055222818839,0.0,Flood,0,
123.42061334238932,22.674431684623137,90.29418033095848,64.39879998885023,100.10211739030768,1001.2503159800341,0.0,Flood,0,
,29.840297950631776,29.26176943981446,,7.55415070667426,1021.0824015923441,0.0,Earthquake,0,1.1812972767408843
112.56513760116732,18.00899657733946,70.38485513235125,58.02542397553152,43.12195398300314,1007.0188490666233,0.0,Flood,0,
,18.293035677018036,72.98382922638781,,41.743988678019534,1019.6560946758311,0.0,Earthquake,0,2.5140376292464848
285.69477844679216,25.661493993440544,46.50201832177082,95.48389485192786,13.115355418255687,979.8928825048047,0.0,Flood,1,
40.41029629241498,13.518723109031553,85.89308709779623,36.97630900049539,15.943152372285002,1006.1645309215877,0.0,Flood,0,
15.10378740898408,30.20007225026666,83.59454082292946,16.51398179182435,2.549979109650156,1006.5314192545155,1.0,Flood,0,
,39.30967104301993,75.04298459751546,,22.08544988912933,1016.0768953688505,0.0,Earthquake,0,0.14543373921528335
289.59871209373364,20.89094666629078,80.61738207953589,95.16690280733971,17.314790512932028,977.229312228672,0.0,Flood,1,
,32.62316841456384,47.928980918624276,57.644881840636806,80.63532573787704,1000.7628469628088,0.0,Flood,0,
,24.761160298097764,45.89744705037747,,7.576330133809025,993.53659742578,0.0,Earthquake,0,2.881918121238039
,15.151980247376052,55.50420690174518,,39.589629472987006,1009.6817198951239,0.0,Earthquake,0,0.09453556834427662
111.98692041752409,34.921364092552594,91.66274275988447,48.22750185553723,17.9194910860448,1015.429454689809,1.0,Flood,0,
47.98548688497023,21.58503887905715,78.3498847392359,37.46308548815547,29.27971451347822,1007.4955833735769,0.0,Flood,0,
,28.039840276871672,76.98366081470493,,12.25394792226352,1012.6436916976038,,Earthquake,1,3.5040593253572143
42.29558026299307,21.05213766618202,65.40109937071355,30.76114882966717,19.875595444427663,,0.0,Flood,0,
125.88773548348156,35.97252531612486,67.71667177886818,58.43883593373486,27.228077986183045,1004.0123009728588,1.0,Flood,0,
,29.15579630844305,55.069353192008684,,57.07691090442876,988.6743185661089,0.0,Earthquake,0,1.744808523544471
98.72124438119297,26.89373188207114,83.18058322259358,59.906005694749425,9.443148438509006,1004.3403390546135,0.0,Flood,0,
43.47429235846175,31.858493553241722,51.794223101257764,31.08988817557516,75.25063871869669,1016.8396756936976,0.0,Flood,0,
,29.047419205524758,52.766850127481156,,47.78435804033052,1017.6735832088422,0.0,Earthquake,0,1.0876279363187114
,11.055217889418325,71.48222250747914,,14.798600247163273,1017.5298017714603,0.0,Earthquake,0,1.1783424063421453
131.72354719019458,30.47840943986302,81.6611210043672,57.92485558011237,12.459961354316643,1003.4916480144789,0.0,Flood,0,
70.78773652989092,20.84612448940976,79.65276339730123,49.810104358782375,52.03303293533703,1006.2688784621785,0.0,Flood,0,
,39.819207804040325,52.70465642514511,,53.97795107981777,1022.9327370806927,0.0,Earthquake,0,4.341351201966838
33.516445291579714,21.871171684988294,93.55715935019361,27.223201307701267,11.332641659857968,1003.6761997450628,0.0,Flood,0,
26.00965227270138,35.567248716210656,83.22392420549801,28.786465700874004,15.688767896719536,1005.876449898107,0.0,Flood,0,
21.601232006185473,27.981987304547157,86.2770496013902,23.928829513461057,15.746193633298057,1016.912133435579,1.0,Flood,0,
213.64240949920995,35.45363068424976,57.068438683068344,76.2879058966714,32.435511359444924,1004.6855743382731,0.0,Flood,1,
53.44463175078666,27.135269700382885,,43.74497065562442,15.234438828103515,1010.3400502088853,1.0,Flood,0,
,24.56616558071927,44.95809610895986,,17.054644143167113,1025.290045959735,0.0,Earthquake,1,10.0
,18.222650069774787,57.93942079193911,,1.9296862534548178,996.1995504631896,0.0,Earthquake,0,0.3879630087893854
79.6275136052968,21.74230287904778,81.36297924324303,40.5950372253647,49.625221338732345,1011.389374379811,0.0,Flood,0,
167.8839087101881,28.923401529324543,61.38089172048788,50.7337856672339,23.261210189400874,994.2915198525807,0.0,Flood,0,
40.684096778022976,29.973357649114906,77.26175940911645,37.72554445273126,21.17295684649519,999.854807645123,0.0,Flood,0,
500.0,31.36590675634979,97.82224017372505,100.0,71.27551680007888,970.419647378223,1.0,Flood,1,
,14.114448708809793,50.777273757108254,,22.694738390880502,1028.335477671236,1.0,Earthquake,0,0.15952134489072375
,16.288296014338364,37.756016398496826,,13.604663907453611,1018.3550868850524,0.0,Earthquake,0,0.4084300568452534
,27.545735064619485,43.57262702881262,,6.25141241494579,994.0878975569779,0.0,Earthquake,1,5.726269177521201
,27.4438696932565,88.14340350530485,32.80429722676736,52.81401590769198,1011.3181516057622,0.0,Flood,0,
146.23495726197865,31.802073280721487,61.84085566762829,52.7257267552803,48.15419777933372,991.3971934433429,0.0,Flood,0,
176.2314846945863,29.412899752441497,68.61168598629955,70.3224558649988,23.076438816195218,994.8113765640425,0.0,Flood,1,
42.36216279654877,29.998439758763208,89.83538922395302,31.627565164638057,8.844066278798262,1007.7778597191847,0.0,Flood,0,
,39.61609808836994,64.73026207250847,,,996.203404413959,0.0,Earthquake,0,1.346156690269444
,17.04128305462198,16.303167129058174,,9.15834599287917,1011.7291720082088,1.0,Earthquake,1,2.169248601964316
187.92684407582985,24.99316178024393,,59.96734435039559,23.90493331001076,996.1307601217167,1.0,Flood,1,
,22.121643280220553,53.781412390138236,,12.985029046180383,1017.7914148965392,1.0,Earthquake,1,2.1516173072359632
,13.119689824091397,67.9883864849676,,9.845579405126877,1014.8267034250213,0.0,Earthquake,0,1.6071036686450046
,12.922522611035257,51.969712807207934,,25.467067941124505,1025.2268594265954,1.0,Earthquake,1,10.0
,37.00949389550344,29.414841707837375,,,1007.1268123225619,0.0,Earthquake,0,1.4530728074629915
362.42203958704874,25.356916591251217,73.64691290952528,100.0,88.18227751000009,985.1691206454584,0.0,Flood,1,
113.21197748713423,26.95338161424067,79.00807355379341,,20.065068284893062,999.5398045577999,0.0,Flood,0,
85.55302933208,20.372374145376305,64.4713206837897,39.56183614857892,30.747997455892072,1003.0055129740971,0.0,Flood,0,
,17.337974628657854,,,7.642516949735915,999.2349989394595,0.0,Earthquake,0,1.8235426027161001
122.96984921875,30.7811500470033,52.57692405486092,47.75644004703369,24.208865685905206,1010.2874492192109,1.0,Flood,0,
187.92421542435702,38.30751788318199,86.45432138528119,77.34146063102918,73.48109367759741,1001.1935652020893,0.0,Flood,1,
14.557041268494775,30.896457498005443,73.41452900148602,28.998699285552924,50.682404878471004,1010.9721485396228,1.0,Flood,0,
203.46218048275227,27.505551734044285,97.96232653202306,75.16027415760581,46.41317258525853,992.7753256235839,1.0,Flood,1,
38.68560626060418,,72.49332627999327,39.14933737609526,42.699117574942505,1012.221973733134,1.0,Flood,0,
74.65059789635504,28.134429194972654,61.402108648733545,37.60465137837988,40.62161448578465,1005.0606793428461,0.0,Flood,0,
,45.0,22.567897410991797,,13.699703998604349,1005.186253370755,0.0,Earthquake,0,0.21967203124466914
193.63598095138397,28.626122513239537,80.97422753662667,81.33290436315936,20.502657150627453,1010.5572524728946,0.0,Flood,1,
11.855561439585241,32.474621884722204,76.14412716158816,19.41195642236274,16.980804020139367,1012.2199513891454,0.0,Flood,0,
43.44398877416891,22.483166969130632,51.66006819048703,40.58406653986187,19.720423140254503,1005.9780406925976,0.0,Flood,0,
26.793121145102923,31.54054338344295,80.70232584914844,35.23231522346905,24.0154769823029,1018.9344532449492,1.0,Flood,0,
39.272901601159674,31.710476860046533,69.02876139541205,29.34733806495648,14.286244053121791,1001.1758885451142,1.0,Flood,0,
98.19885150609554,24.490041560966223,84.10241568674432,40.36657418177797,29.968623216126645,1005.2398370002429,0.0,Flood,0,
174.3093829429194,,55.34218414006792,64.61075533189597,2.6666276375758615,994.152965412561,1.0,Flood,0,
219.48518471740553,27.046587996183266,59.70994902997986,81.19186953916522,41.24599030348613,1004.6479439212993,0.0,Flood,1,
45.75193289008086,32.59538241493884,82.87002640384762,43.38897537788818,37.610910242824296,1012.6409340746164,0.0,Flood,0,
,25.012406441680472,62.1503428740934,,25.542485290974348,1019.3264751190375,0.0,Earthquake,0,4.188384117626511
,20.70425501142408,35.62286497623137,,33.29596647379245,1012.9723986105039,0.0,Earthquake,0,0.4995629114705981
56.581739256108776,17.233049431981428,73.63887787897274,30.905433004147383,29.304050889375443,997.2312498839068,0.0,Flood,0,
71.9970868547678,31.89180538083319,68.20468556612228,36.3713721360607,32.998283045875425,1012.3745424490864,,Flood,0,
,23.666501584149245,34.61165963202178,,17.561055963170475,1023.0334829500714,0.0,Earthquake,0,0.3819580903414098
,25.01466657404311,58.3154193088094,,4.765306455073926,1020.4994422628165,0.0,Earthquake,0,1.0595259139687467
79.40513630152638,28.073440973645987,86.18521078682181,40.9148448957378,20.08713973726248,996.5869346433732,1.0,Flood,0,
85.91039807008619,22.291554429332475,96.62431162925239,44.43696468883935,70.11969220015159,999.2774190564319,0.0,Flood,0,
,16.653117156652456,59.57794557723483,,0.6452065420674163,1017.5746139935636,0.0,Earthquake,0,2.023257050762844
105.39957196704961,33.54091408368758,77.98648952108549,60.31031442704989,20.87984221983743,997.634485074272,1.0,Flood,0,
,35.06784424087306,44.0322164681711,,15.392394033131529,1006.7818906089344,0.0,Earthquake,0,0.7122552612183592
,37.03946305669294,34.666754751781106,,26.071703451945933,1029.4106226769682,1.0,Earthquake,0,2.5469791107006454
68.8317017790708,18.6673169146347,67.07508716931342,31.045363829819074,34.32464520782865,1009.1626279031728,0.0,Flood,0,
,24.078773129517888,54.784860382798804,,42.51239491514113,1000.9075026453799,0.0,Earthquake,0,1.1734297082150127
149.34789361094133,30.648463771783653,55.83301247909011,54.60465528046461,36.94348338326719,984.5192601517949,0.0,Flood,0,
98.58813462482175,27.813888817450792,71.08193447579059,53.7588242410545,16.332667447247946,1003.9695031241469,1.0,Flood,0,
290.2085886069786,19.535215929023074,76.07663570092072,96.78407495705424,43.819352229938076,983.2358142746946,0.0,Flood,1,
,14.11373774636793,63.88780599110382,,4.221354148190018,1009.394513985089,0.0,Earthquake,1,7.65206992791939
,25.334915490213167,31.131627200612694,,22.461829650412906,994.5638382679972,0.0,Earthquake,1,5.261152574007804
,18.56239462877944,58.551991515927696,,14.061130103811719,991.6026551016338,0.0,Earthquake,0,0.5578358898010524
43.845777278580734,24.221274202535778,62.44677750949894,30.849964289936764,17.659044100335404,1004.0373300236099,0.0,Flood,0,
287.83893019264985,28.802869905249324,67.46317794527876,99.42916536745449,25.612920141036213,993.7138017149836,0.0,Flood,1,
118.68751394044665,28.29815184960087,85.49944736415365,45.15374802271993,15.36615681663452,1000.0779131953412,1.0,Flood,0,
152.663012146129,25.7055786856553,83.2754065682107,59.77727668276154,23.98562841467279,1003.6314407679356,1.0,Flood,0,
54.566670066753844,37.42293152967304,73.65176327359005,33.520885381141326,6.421380092527992,1015.0048883135623,0.0,Flood,0,
,11.05538072706132,57.80468851343436,,8.233152516147285,982.9677386603131,0.0,Earthquake,0,0.1035398739445057
412.53118515966736,24.952438989203586,90.13787006724408,100.0,59.158834539396054,965.3888633338385,0.0,Flood,1,
193.66999091131643,29.996115613026397,57.68936680981216,70.26565245632696,10.90653121260326,996.5621227797797,0.0,Flood,0,
97.72294856879225,33.393404167156476,77.2423403588589,44.767568791932376,15.776207488365786,1008.0305695021959,0.0,Flood,0,
60.27616829166266,20.575510157750482,92.35309614882907,41.3361975260277,5.357028667338095,1011.680124105404,0.0,Flood,0,
78.13611422163885,41.008415570901974,29.06717991537165,45.01667820441199,8.221021521481163,1006.4596826030008,0.0,Flood,0,
70.68489524709621,29.49646290203246,75.5693041197609,38.45492893879647,50.84114115659518,995.8490709913067,0.0,Flood,0,
,26.487651567559357,75.47862014570337,,17.657041953038917,1007.9423079281414,1.0,Flood,0,
139.8119391803719,30.6141774401775,96.31080921739556,56.168787241601635,45.53024633406842,997.9507758547476,0.0,Flood,0,
,5.0,23.14967023404421,,30.56674648128174,1011.4263126370394,0.0,Earthquake,0,2.811567090526235
60.47747809798095,25.58057082972839,44.52386687079209,28.75595602830797,15.395511318395254,1010.127079275146,0.0,Flood,0,
155.65577651662602,28.84680412018039,79.69248275138445,56.65192198586685,7.411134933693091,,1.0,Flood,0,
,30.114832829960342,50.501881354413115,,18.64531227630202,1013.3378622327176,1.0,Earthquake,0,3.4808845083842472
,15.131188435717302,28.85117163125711,,17.56409969239755,1000.1618434398849,0.0,Earthquake,0,3.2792075228483197
,11.845709894566124,31.05028026695857,,7.558448221971018,1016.3571696971445,0.0,Earthquake,0,
,26.70325930715549,81.17621184312505,,41.03077220203731,1042.6102373764063,0.0,Earthquake,1,3.919941954893334
64.97692115195828,30.91048851734308,62.372117904144645,38.575145537200946,61.349693887896976,1008.9904139887642,0.0,Flood,0,
,31.269251529258923,42.457733202175255,,7.616984888665442,993.3347190311733,1.0,Earthquake,1,3.2394524989593836
123.65303857466932,27.878227038695087,58.256101507859405,52.27733488513382,8.272200380956113,999.5986675086612,1.0,Flood,0,
320.25511795811707,25.179606846316357,94.31702483507759,100.0,5.173308618063149,990.8883390493015,1.0,Flood,1,
202.25281134641207,,66.46836545588874,79.28742440997632,95.67704512706905,993.0882253523697,,Flood,1,
75.86128750880208,21.878508818553172,71.25201309048123,37.88009193288126,15.01690158060818,1001.396099297884,0.0,Flood,0,
208.40869860033763,24.594741712625595,78.96251042698474,71.70056263987722,45.24722769133469,990.4438287456798,0.0,Flood,1,
13.371898065305558,28.640522074553946,89.16256557920329,32.197472007672,,1008.1848625225115,0.0,Flood,0,
35.66728765358519,30.095095046830227,74.38779276207111,34.79831966481315,29.3211848103681,1008.4064257200356,0.0,Flood,0,
60.352850366691996,27.59641709945709,71.10581998890567,28.036671265266232,23.006306712526666,1011.7086855250174,0.0,Flood,0,
15.79569586186751,18.16821705311999,89.28367996386733,35.86204314563874,16.411023107960013,1017.6187677997943,0.0,Flood,0,
